"RegionID","RegionName","City","State","Metro","CountyName","SizeRank","1996-04","1996-05","1996-06","1996-07","1996-08","1996-09","1996-10","1996-11","1996-12","1997-01","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09"
344003,"Bryant","Seattle","WA","Seattle-Tacoma-Bellevue","King",919,242600,243600,244600,245700,246900,248100,249600,251100,253000,255000,257000,258900,260800,262900,265100,267400,269800,272500,275300,278400,281800,285500,288900,292200,295600,299000,302400,305800,309400,312900,316500,320100,323900,327800,331400,334500,337600,340600,343500,346400,349300,352100,355100,358200,361400,364600,367600,370200,372700,375000,377200,379400,381600,383800,386100,388400,390800,393100,395200,396900,398300,399500,400700,401900,403100,404500,406200,407900,409700,411600,413400,414800,416000,417100,418300,419600,421000,422600,424400,426800,429400,431400,432700,434000,435600,437900,440600,443400,446000,448500,450900,453400,456200,459800,464600,470000,475500,480700,485900,491500,497400,503600,510100,517000,524100,531200,538000,545100,552500,559900,567200,574400,581200,587600,593300,597900,601900,605600,609200,613700,619300,625700,632800,640500,648700,656700,664200,670800,677200,683300,688300,692700,696300,697400,695900,693000,689100,684100,678200,671800,666600,662500,658500,655300,653600,652300,650600,647500,642500,637500,633200,628800,625100,621600,616100,609100,601900,593700,586000,581000,578800,577600,576700,576000,574100,573400,574800,573100,569900,568400,566700,563200,562100,564100,565800,564300,559000,554500,552300,552400,548300,544500,541900,541200,539800,535900,533400,536700,543400,545500,547000,548500,552300,559600,572400,583300,589800,594300,599800,606900,614000,621200,625500,631700,640900,650000,657900,666000,671300,672800,671200,666700,664800,665600,670200,676000,679200,681200,684200,684500,683500,686700,694500,703500,713300,722000,727400,733000,743500,751600,755100,762700,778300,797000,815600,834400,850900,870100,895200,917000,928300,940600,956500,969100,976300,980900,984600,988900,990900,995200,1001200,1020900,1047200,1061300,1060800,1078900,1104700,1126400,1142300,1154400,1160100,1172100,1181800,1180100,1181200,1186800,1184900,1171300,1169700,1178800
14528,"Wesley Hills","Ramapo","NY","New York-Newark-Jersey City","Rockland",920,309100,310300,311400,312300,313100,313700,314300,314800,315400,316000,316200,316200,316100,316100,316000,315800,315500,315200,315000,315000,315200,315600,315900,316100,316600,317300,318200,319100,320000,321200,322600,324200,326200,328500,330800,333200,336100,339400,342900,346600,350500,354700,359200,364000,369400,374900,380400,386100,392200,398400,404600,410700,416600,422400,428100,433900,439500,444700,449500,454500,459600,464700,469500,473700,477600,481200,484700,488200,491500,494300,497100,500300,503900,507700,511400,514700,517800,521000,524400,527500,533100,542500,552400,559800,566000,571500,577400,584100,591500,599400,607900,616500,624200,630700,636100,641400,646700,652700,659900,667600,674700,680200,684800,689900,696000,702700,710100,718100,725700,731700,737400,744800,754200,765000,775600,785300,793500,799800,805100,811100,817800,823300,827600,831900,836200,840100,843100,844900,845300,843800,840300,837600,836500,835300,833500,831900,829600,826200,821900,817300,813300,809600,806300,805400,805500,802900,799100,797000,795500,793200,789700,785300,781000,776700,772600,771000,770400,767100,761500,756200,751700,747300,742400,737700,730600,725200,727000,726100,716100,704600,694100,676300,655400,636600,624700,614800,607700,604300,601900,597800,595900,599800,606200,610600,613300,616100,618600,624900,631200,632000,627600,619100,613300,617400,626100,632800,636200,639000,640400,639900,637400,632300,621400,613500,610500,605500,596700,591100,589900,591600,596100,599700,605300,616000,629200,635900,637600,640300,641100,641400,644100,645900,642500,640400,637300,631100,624600,624800,625300,620300,625000,638100,649800,659200,669600,673800,680100,688400,697200,706100,713500,714800,710000,701200,694100,692300,691700,689800,688700,687700,687500,691000,697700,703700,707900,724800,749800,764600,769000,777700,784600,791000,801800,816900,831200,837500,834500,828600,824100,821600
271913,"Matthews Beach","Seattle","WA","Seattle-Tacoma-Bellevue","King",921,246900,248100,249200,250500,251800,253200,254600,256200,258100,260100,261900,263500,265200,266900,268700,270500,272500,274500,276600,278900,281600,284400,286900,289200,291600,294000,296400,299000,301600,304300,307100,310000,313200,316400,319300,322000,324600,327100,329600,332100,334700,337300,340000,342800,345800,348800,351500,353800,355800,357700,359400,361100,362600,364200,365700,367200,368900,370600,372000,373100,373900,374700,375500,376400,377500,378700,380100,381800,383700,385500,387000,388300,389400,390300,391200,392300,393500,394800,396500,398000,399400,401000,403100,405200,407600,410300,413100,416000,418800,421800,424800,428100,431800,435700,439500,443100,446700,450300,454100,457900,462000,466600,471400,476200,481100,485800,491000,497700,506400,516800,528700,541500,553700,564400,573500,581400,588900,596400,603800,611600,619600,626900,633600,640600,647600,654300,660200,664700,668400,671400,672900,673300,673100,670300,664000,655500,646500,638700,633000,628900,626600,624800,621700,617600,614700,612400,610100,607400,604200,600800,598100,595400,593200,590700,585400,577500,570300,564100,558100,552800,548600,545800,544200,544500,542400,541600,543900,540400,532300,528400,526100,521900,521600,522000,518700,513600,508900,503800,498100,496500,493400,488700,484700,483900,480100,475100,473300,473300,473900,473000,477600,487500,497300,502900,511400,521200,529300,535100,539400,543900,548300,552500,555500,560200,567900,575000,577700,578500,580000,582100,582800,580900,580900,582400,584300,587800,593300,597800,602700,608500,614000,619700,625400,632400,640000,647700,652800,658100,666000,673700,678400,685100,695200,705600,715100,723300,730100,734600,740300,749400,762800,775800,786800,794800,802800,810700,821500,835500,849500,863300,875900,878400,871900,869800,873900,882100,885700,891500,900800,907800,908900,918100,927700,927200,926200,937100,947000,944500,943100,947600
343994,"South Beacon Hill","Seattle","WA","Seattle-Tacoma-Bellevue","King",922,156000,156600,157300,158000,158700,159400,160200,161100,162200,163400,164400,165300,166300,167200,168200,169200,170400,171500,172600,173900,175400,177000,178300,179500,180700,181900,183100,184300,185500,186800,188100,189500,191100,192900,194400,195900,197300,198900,200400,202100,203800,205600,207500,209700,212000,214400,216700,218800,220900,223000,225000,227100,229200,231300,233400,235700,238100,240500,242500,244400,246200,247800,249200,250700,252100,253500,254800,256400,258000,259400,260600,261500,262200,262700,263100,263500,263800,264300,265000,264800,263800,263900,265300,266700,267900,268900,269700,270300,270900,271900,273500,275800,278600,281000,282900,284900,287400,290800,294700,298800,302700,306600,310400,314300,318200,321800,324800,327900,331400,334700,338300,342300,346300,350000,353200,356300,359700,363200,366500,370600,375400,380200,384500,388700,392500,395800,398300,400000,401500,402700,403300,404200,405700,406600,406200,405600,405200,405200,405400,405500,405800,405400,403500,401700,400800,399200,395800,391200,385900,381300,377700,374700,372300,369400,364500,359100,354300,349300,343800,339100,335300,333100,332000,332100,330800,330000,331400,328200,320400,315500,315000,313500,311000,307200,301000,293300,285900,281800,280700,280900,279400,278500,277400,275100,272800,271200,269500,266700,265200,262600,259900,259100,259800,258000,258400,263700,270000,274400,278900,283700,287100,290100,292100,295600,302500,309300,310600,310200,311200,312400,312800,314100,315200,315900,319000,322500,323200,323700,325900,327300,327800,330100,333100,336900,342500,348300,352700,357100,365200,374900,384300,394500,405000,411500,419100,429400,438200,442100,444200,447400,448500,444900,440000,437900,437900,440500,446500,453100,458500,465000,474100,483900,494300,506400,518600,528900,537100,545000,550500,554100,560100,569600,573200,570900,570000,576200,582600,582300,576900,575400
125781,"Plantation Acres","Plantation","FL","Miami-Fort Lauderdale-West Palm Beach","Broward",923,440600,441000,441200,441500,441800,442400,443100,444300,446200,448200,449400,450000,450300,450500,450700,450800,451000,451500,452200,453500,455500,457700,459100,460000,460600,461200,461600,461900,462400,463000,463800,465200,467300,469300,470600,471400,471900,472400,472900,473700,475000,476800,479300,483100,488200,494000,499700,505500,511700,518500,526000,534400,543500,553600,564600,577000,590900,604700,617400,629500,641100,651900,662100,671700,680800,689600,698200,707000,716100,724100,730000,734200,736900,738400,739000,739100,739000,739400,741300,738800,731600,727200,730600,738500,750700,765500,781100,795800,807700,815200,818500,820800,823900,826900,827200,824900,821300,818900,820000,825500,835400,849300,864900,881000,897700,914800,932800,953300,975500,997100,1016900,1034000,1048500,1061100,1073100,1086000,1100900,1115900,1129800,1143300,1156000,1165300,1169700,1168900,1165500,1162100,1160600,1161200,1163900,1167300,1168800,1166700,1162100,1154500,1143300,1130200,1115700,1096200,1070600,1040800,1009200,977600,945300,912200,883100,860500,843200,831100,822200,812500,802200,792400,784100,777900,771300,761500,752000,742500,731700,722300,716800,713000,711900,714200,719100,725600,730300,731200,727900,718800,707700,702000,702200,702100,700500,698600,691900,679500,668000,661700,657600,657100,658600,652000,635200,626500,629800,632900,632400,632300,636300,641700,641600,642500,649800,660400,671900,682800,686600,687400,685600,680600,675400,680300,692100,696600,692300,689900,691200,689600,686500,689000,699600,710700,718500,724200,725100,732900,747800,758500,760600,759400,753300,746500,742700,742300,740800,733100,730800,737100,744200,744600,742800,744400,750100,755100,759100,762700,770100,782800,800700,813600,819500,829700,849500,867000,880400,894300,906700,917000,922800,922900,922600,918300,912200,910700,907300,895600,884300,868300,856200,861000,874000,881100,882500,881900,883200,884700,887300,892200
243756,"Ghent","Norfolk","VA","Virginia Beach-Norfolk-Newport News","Norfolk City",924,239800,239500,239100,238700,238200,237800,237500,237200,237100,237100,237100,236800,236600,236400,236200,236000,235800,235600,235700,235900,236400,237000,237700,238400,239300,240200,241200,242300,243500,244800,246400,248100,250200,252300,254500,256500,258700,261000,263200,265400,267700,270200,272800,275700,278800,282100,285200,288400,291500,294600,297700,300700,303600,306500,309600,312800,316100,319400,322600,325700,328900,331800,334500,337000,339500,342100,344900,347800,350900,354000,357000,360000,362900,365700,368200,370400,372700,375200,378000,380800,384500,389800,395300,399500,402900,406300,410600,416300,423000,430100,437400,445300,453400,461500,469300,476600,482500,486400,488300,489100,490200,492400,495500,499000,502400,505700,509900,516600,526900,540300,555800,572100,586800,598700,608400,616700,624100,629900,633900,638100,643900,651900,662000,673000,682900,691200,698000,702500,704700,704200,700500,695200,689200,682600,676000,669500,662300,654900,648100,642400,639100,638600,639800,642900,646400,647400,645400,641700,636900,632200,628600,625200,622200,619600,616400,613000,609900,606200,602700,600500,598500,596800,596000,595800,591500,588800,592000,589500,579900,572800,567800,560100,554700,551500,550200,549800,549900,547900,545600,545700,545800,541900,537700,534600,530900,529200,528500,526900,526800,527800,525300,521700,523200,528600,533500,536300,540700,542400,540200,538600,539100,537800,535200,534200,532800,530900,529400,529500,527800,524200,521000,520200,518800,516600,517500,522200,526600,527700,527600,530100,534400,538500,542700,546200,547300,549800,553000,554100,550400,543800,535300,528900,524200,521800,521200,520900,521500,521500,519500,518200,521800,530800,542600,552000,555200,556500,554500,551500,549300,550600,554200,558700,562000,565000,566600,566900,568700,572500,574500,570500,566100,562100,555100,546400,539700,535800,534600,534100,535400,537700
54131,"Richmond Highlands","Shoreline","WA","Seattle-Tacoma-Bellevue","King",925,184200,184800,185400,186000,186800,187600,188500,189500,190700,192100,193400,194600,195800,197200,198600,200200,201800,203500,205400,207300,209400,211600,213700,215600,217500,219400,221300,223200,225100,227000,229000,231000,233100,235200,237200,239000,240800,242600,244400,246200,248200,250300,252500,254800,257200,259600,261900,264000,266000,267900,269800,271600,273300,275000,276600,278100,279600,281000,282200,283000,283600,284000,284400,284700,285000,285400,285900,286400,286900,287400,287900,288100,288200,288200,288300,288500,288800,289200,289800,290700,291800,292900,294200,296000,298000,299800,301200,302200,302800,303600,304800,306700,309500,312900,316500,320000,323700,327800,332400,337200,342100,346700,350800,354200,357100,360100,363600,367500,372000,376800,382100,387600,393000,398300,403500,408600,413300,417600,421400,425300,429600,434700,440500,446200,451100,454800,457500,459300,460500,461500,462500,463200,463200,462200,460500,458900,457800,456900,456000,455300,455100,455300,455300,454200,452100,449600,446600,441900,435300,427800,420800,414200,407900,402200,396000,388500,380500,372600,366000,362200,361900,364200,368400,373100,377800,381400,382500,383200,385300,387300,387100,384500,381800,380700,379000,374700,369100,365200,363600,363500,362500,361400,359800,359400,360800,361400,360000,358900,359000,357700,357600,357300,356500,355300,356600,358600,359900,359900,360500,362900,367000,369900,370400,372100,376400,381400,386400,391700,395100,397700,400900,402900,403300,404400,407600,413000,419500,424700,429400,433200,434000,433100,433300,437000,441300,445300,449100,453000,455700,458700,461500,466800,475600,485100,493300,500000,505100,511600,520700,530300,542200,556400,569600,580100,589300,596500,603700,612800,621500,629000,636800,643600,645400,645200,648100,649900,649800,651400,655200,657700,661700,670000,680000,685500,686500,690500,693300,690800,688200,691200
623349,"Muirfield Village","Dublin","OH","Columbus","Franklin",926,434800,434600,434400,434200,433900,433500,433200,432900,432600,432400,432200,431700,431300,430900,430400,429800,429100,428300,427300,426300,425300,424400,423600,422700,422000,421600,421300,421200,421200,421400,421900,422500,423500,424700,426000,427500,429200,431100,433100,435300,437500,439600,441900,444300,446900,449600,452200,454800,457500,460300,463100,465800,468300,470600,472800,474900,477100,479200,481100,482800,484700,486500,488300,489800,491200,492300,493400,494500,495800,497100,498500,499900,501600,503400,505200,507100,508700,510100,511500,513200,515700,519100,523300,527900,531900,534600,536300,537300,538100,539200,540800,542800,544800,546600,548100,549300,550600,552000,553300,554600,555900,557300,558900,560900,563300,565900,568100,569800,571100,572100,573000,574600,577600,582100,587100,591900,596200,599800,602500,604800,606900,608400,609000,609500,610000,610500,610600,609900,608600,606900,604600,602500,601700,603200,606700,611400,616200,619900,622100,622900,622200,620500,617100,612500,607700,603900,600600,597400,594400,592200,590600,589300,588200,587400,586100,584600,582700,580500,577100,573400,569700,566000,561200,556900,550500,543200,542100,545000,544600,544000,545100,543400,539800,537300,535800,533200,532900,532800,529800,526800,525800,520600,514400,511600,509600,505700,503400,503900,506700,510300,512400,512200,513800,515100,514800,513500,514500,516700,518800,522100,526400,531800,537200,542300,545400,547400,550800,555000,558200,560900,563200,561600,555800,550200,545800,540200,537900,543700,551700,559000,564200,566200,565000,564500,563100,564200,572900,581400,583800,586700,590900,591700,591900,591900,593200,595400,593400,589800,584700,582600,583900,588700,592300,597300,599700,602000,602100,600600,600300,602500,607500,616000,623900,626300,625800,625600,629800,635300,644200,656100,678600,694600,693400,686400,686100,681100,676900,675200,675100,678200
268925,"Cobblestone","Jacksonville","FL","Jacksonville","Duval",927,265900,266100,266400,266700,267100,267500,268000,268600,269200,269900,270500,270900,271200,271500,271700,271900,272100,272400,272700,273000,273300,273800,274100,274300,274400,274600,274800,275000,275400,275900,276600,277300,278200,279300,280300,281200,282100,283100,284200,285400,286700,288200,289900,291800,293800,295900,298000,300000,301900,303900,305800,307900,310200,312500,314800,317200,319800,322200,324500,326600,328500,330200,331900,333500,335200,336900,338800,340600,342500,344300,346000,347400,348700,349800,350900,352100,353500,355100,356800,358800,361300,364200,367300,370600,374000,377500,381100,384500,388000,391600,395100,398400,401400,404000,406400,408800,411100,413500,416000,418200,419800,421000,422300,424200,426900,430000,433600,438000,443200,448700,454100,459700,465500,471600,477900,483900,489800,495200,499800,504500,509400,513700,517300,520300,522300,523600,524000,523300,522200,520500,518100,515800,514100,511800,508800,505900,503000,500100,497300,494100,491000,487500,483400,479500,476500,472400,467100,461300,455100,449200,444400,439900,435700,431500,426600,421000,415300,407800,401100,398000,397100,395700,394200,392400,388500,385900,387700,384200,374100,366400,363400,359200,355300,351500,346200,341000,336800,333400,329200,328600,328800,331400,333400,335300,337200,340800,342500,342700,341200,340000,338600,338700,341800,344800,345500,344000,339800,335300,332000,330800,334200,338800,341400,343600,346000,347800,350000,352800,356700,358500,360500,362800,364200,360700,355900,352900,353400,353800,352800,352800,352800,353500,357000,360400,360900,360300,361200,362700,363400,362500,361700,359700,357200,355600,355800,356300,356100,356600,358000,359700,364900,372900,380400,386300,391100,393600,395200,397400,400500,405000,410200,413800,412700,409800,408000,407900,410200,414700,417900,420700,425000,431800,438300,442200,443600,443400,442100,442200,444200,446500
267844,"Mid-Hillside","Anchorage","AK","Anchorage","Anchorage",928,185600,186600,187700,188800,189900,191000,192000,193300,194800,196400,197600,198400,199300,200100,200900,201600,202300,202900,203300,203800,204600,205400,205800,205700,205500,205300,205100,204900,204700,204500,204400,204500,205100,205800,206200,206600,207300,208100,209200,210700,212500,214700,217200,220400,224400,228800,233300,238100,243400,249400,255900,263000,270700,278700,287200,296400,306400,316400,325800,335100,344500,353700,362600,371300,379500,387200,394400,401600,409000,415600,421100,426200,431000,435600,440000,444300,448400,452400,456900,458400,458200,461700,470000,478800,487600,495300,501900,507500,512200,516300,519500,522500,525100,526600,527100,527300,526900,526400,526400,527100,528400,530300,532900,536400,540800,545200,549200,553400,557500,561300,565000,568500,571800,575500,579900,585400,591100,595500,598200,600500,603600,608600,615300,622400,628400,632700,635500,637400,638700,639500,639800,640200,640500,640600,640100,639400,639200,640400,642700,645800,648400,650500,652200,653700,654900,656600,658600,659900,659900,659200,658800,659000,659400,659900,660400,660500,659800,659400,659200,658700,657900,656500,654700,652800,652200,652000,650700,650000,651000,649600,645600,643100,643300,644300,644800,644800,643700,642200,642000,641500,640100,640800,643100,643100,641900,642400,643500,644900,648500,651900,654300,657100,659800,658300,654500,652400,654600,657100,658300,656100,649500,644900,644400,644000,642900,645900,652900,656500,655000,653100,651800,651000,654100,657600,658000,659500,662900,663700,663400,666400,669200,673000,677400,679700,679700,680100,681800,684600,687500,688300,687100,686900,690000,692300,694100,696900,699500,701600,705200,708900,709800,708800,707900,709100,709400,706000,701600,700800,701100,700700,699900,698600,698200,701700,705900,706500,704800,703600,704600,708100,712700,714400,711800,705600,700100,699200,701900,705800,707200,705900
271077,"Crest Drive","Eugene","OR","Eugene","Lane",929,193900,194300,194700,195000,195200,195500,195700,196000,196600,197300,197900,198400,198900,199300,199700,200100,200500,200800,201300,201900,202800,203900,205000,206000,207100,208200,209200,210300,211200,212200,213100,214100,215200,216400,217500,218400,219200,219800,220200,220400,220500,220400,220300,220200,220400,220700,220900,221000,221000,220900,220800,220600,220300,220100,220000,220100,220500,221300,222200,223200,224300,225400,226600,227800,229100,230400,232000,233800,236000,238500,241100,243700,246300,248700,251000,253100,255000,256900,258800,261000,263100,264800,265700,265900,265600,265000,264600,264800,265400,266200,266600,266700,266400,266100,266400,267500,269700,272700,276100,279200,282300,285800,290000,294900,300400,306400,312100,317600,322800,327400,331200,335100,339400,344100,348900,353500,357600,361500,364800,368200,372300,377100,381600,386000,389500,391400,391600,390300,388400,387400,386000,384400,383400,382900,382000,382300,384100,387000,389900,392300,393100,393700,393000,392300,392600,393200,391800,389400,385800,382000,379100,377100,375600,375300,373700,371300,369400,367300,363600,360800,358600,356900,356300,357100,359700,356100,354200,351600,345000,339000,341800,341200,338500,334900,332200,331600,331000,329600,329600,331800,331200,326900,323200,323000,325100,329100,331100,327500,323600,324500,326300,325700,327400,330100,331200,332600,332500,328700,325000,324400,324400,324500,323800,325400,328900,332400,333700,336400,340500,344400,346100,347000,345600,343700,343500,343800,343300,345000,345600,342400,340500,344100,348100,348700,349300,352700,354500,355300,356900,358100,354600,352600,352200,350500,348200,348900,351000,352100,352900,355300,360000,364300,370800,377900,382300,384100,387600,392200,397200,401800,405600,409800,414600,418400,420200,418900,414700,410000,409900,412500,414800,415300,416000,415800,414300,416400,421900,426900,430200,434700
275400,"Sonterra-Stone Oak","San Antonio","TX","San Antonio-New Braunfels","Bexar",930,283400,282600,281800,280900,280200,279300,278400,277300,276000,274900,273900,272900,271800,270700,269600,268600,267700,266800,266000,265100,264100,263400,262900,262500,262100,261800,261600,261500,261500,261700,261800,261900,261900,262100,262600,263000,263400,263900,264300,264900,265400,266000,266400,266600,266700,266900,267300,267600,267800,268100,268300,268600,268900,269300,269600,269700,269800,270100,270600,271100,271600,272300,273000,273800,274700,275800,277000,278000,278800,280000,281600,283200,284900,286600,288500,290400,292500,294700,296500,299800,303100,303900,302700,302100,301500,300500,298900,296800,294800,293300,292500,292200,292500,294000,296300,298800,301100,303100,305100,306900,308300,309400,310800,312100,313700,315600,317300,318500,319900,321700,324000,326300,328000,328800,328900,328800,329100,330200,331900,333800,335100,335500,335300,335000,335200,336400,338700,341300,343500,344900,345200,345000,345500,347200,350600,355600,360700,364300,366300,366900,366500,365700,364200,362300,359800,356100,351900,349600,349300,349800,350400,351400,352700,354100,354900,355200,355300,354900,353800,353300,352400,350600,348800,348000,348100,347200,346500,346100,346800,350800,356500,358100,358200,359800,361500,360800,358400,357300,357600,355900,354700,355000,355000,351400,344300,336800,332000,330100,328400,326000,324100,323800,325500,327600,327400,328000,331800,337000,339200,339300,339500,341000,342400,345800,345100,338500,333300,332600,333500,335000,337300,339200,342600,343700,345600,348700,352000,354500,358700,360300,360500,361400,362600,362800,362800,363900,364100,363100,363100,364400,365200,367300,370400,371900,372800,374900,377000,378400,379500,380900,381100,380800,381900,386500,391000,394600,395100,394100,392500,393600,394200,394600,395800,397100,396500,393900,389500,385500,384800,385900,386900,389000,393200,395000,397000,401500,405100,408600,412600,413800
418157,"The North End","Virginia Beach","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City",931,347300,349600,351900,354200,356700,359100,361800,364400,367400,370600,373700,376200,378600,381000,383300,385600,387800,390100,392500,394800,397300,400100,402600,404600,406400,408100,409800,411600,413500,415500,417800,420100,422900,426100,429300,432000,434800,437700,440700,443800,447100,450700,454600,458400,462500,467000,471400,475000,478400,481500,484600,487600,490700,493900,497400,500800,504300,508200,512100,515500,518700,521700,524700,527800,531100,534900,539200,543600,548100,553000,558200,563100,567700,572100,576500,581200,586200,591800,597400,605500,615600,624200,630500,637500,645100,653300,661700,670000,678300,687200,697400,708900,721700,735800,751400,768400,787300,807400,827900,847700,865900,882200,897600,912200,926900,942600,959700,978600,999600,1021900,1045000,1068100,1090100,1109900,1126700,1139400,1148300,1155000,1159300,1161000,1160600,1160000,1161000,1164100,1168200,1173300,1178800,1183600,1188500,1194700,1200000,1204400,1208700,1212800,1216900,1221900,1226200,1229300,1230900,1230400,1230000,1231400,1231000,1229300,1227800,1225800,1221700,1217300,1212000,1207700,1203900,1200000,1197800,1197400,1193000,1185700,1179000,1173400,1169100,1166900,1164700,1163800,1163400,1162600,1162900,1158100,1154500,1151000,1143800,1133500,1124300,1108400,1094900,1085600,1079300,1069600,1055000,1043500,1043300,1048500,1050500,1046800,1038700,1031400,1024500,1021900,1019000,1017900,1015700,1012200,1005900,999300,995900,999900,1005200,1005600,1003600,997900,991200,988400,989100,986300,977200,969000,965200,955800,943200,943200,950400,942800,934100,935600,944000,952100,961300,966700,968600,971600,976000,974200,967600,968900,977000,983600,981700,980200,987800,995000,992200,993500,1002500,1014000,1023400,1028200,1032500,1036200,1040800,1042600,1038200,1034200,1042500,1050700,1060300,1071100,1078700,1090900,1109700,1122000,1126000,1127800,1122300,1120500,1129400,1145400,1156400,1162300,1167800,1183200,1178900,1157800,1146200,1154600,1170000,1187500,1194500,1196100,1194900,1195100,1201500,1206700
412851,"Pembroke","Virginia Beach","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City",932,192900,193300,193600,193900,194100,194400,194700,195000,195500,196200,196900,197400,197900,198600,199300,199900,200500,201100,201900,202700,203800,205200,206500,207800,209200,210800,212300,213900,215500,217100,218800,220600,222500,224500,226400,228200,230000,231800,233500,235000,236300,237400,238600,239700,241000,242200,243500,244500,245600,246700,247900,248900,249900,250900,252100,253400,254800,256400,257900,259300,260900,262600,264300,265800,267100,268400,269900,271500,273100,274800,276500,278200,280000,282000,284000,285800,287400,289100,290800,293400,296600,299100,300600,301600,301800,302100,303600,307200,313000,320200,327600,334000,339300,344600,351000,358800,367800,377500,387100,396200,404300,411100,417800,426300,438700,454600,471800,489000,504800,518400,530100,540200,548600,555100,560100,563300,564700,564900,564400,564500,565800,567900,570500,573900,577800,582400,586700,589500,589700,587700,583900,579400,575100,571600,568800,565600,561200,556100,551200,546100,540900,536000,530700,524800,518700,513000,508600,504900,500600,495600,490400,484900,479700,475600,471600,467100,462100,457200,452800,448800,445600,443900,443700,444900,447100,449900,452700,451000,446500,442900,438200,430400,423700,418900,416100,412000,403900,394900,390300,393300,397800,396900,392800,392500,393500,393500,391000,391100,394400,395800,392600,389200,388400,391600,396400,399700,401700,405000,409700,413600,416700,420700,424600,426900,430300,430400,428900,427900,428900,428500,428600,426900,425500,425300,426700,426200,422900,422400,426000,428500,427900,425600,421900,420900,422600,425200,425800,425800,424700,422700,421200,422200,423900,425600,426300,425400,423400,421000,420300,421900,425600,429500,430900,431800,435600,440600,443500,447300,451200,453300,452400,451000,451000,457200,465800,469200,467700,467100,468400,469300,469100,470700,474700,478000,480300,481300,482200,484700,486500,486100
