"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2018-09-30,"Meredith Parkwood","CA","Los Angeles-Long Beach-Anaheim","Orange","Santa Ana",3471,2200,0.00045475216007276,0.00045475216007276,0.0275572162540869,294
2018-09-30,"Arlington Gardens","WI","Milwaukee-Waukesha-West Allis","Milwaukee","Milwaukee",3472,815,0.00122850122850123,0.002460024600246,0.00122850122850123,150
2018-09-30,"Euclid-St Pauls","FL","Tampa-St. Petersburg-Clearwater","Pinellas","Saint Petersburg",3473,1183,0.00254237288135593,0.0119760479041916,0,149
2018-09-30,"Sycamore Hills","OH","Columbus","Franklin","Columbus",3474,911,0.008859357696567,0.0167410714285714,0.0213004484304933,479
2018-09-30,"United Neighbors Together","NY","Rochester","Monroe","Rochester",3475,781,-0.00255427841634738,-0.00888324873096447,0.0554054054054054,117
2018-09-30,"East Calhoun","MN","Minneapolis-St. Paul-Bloomington","Hennepin","Minneapolis",3476,1706,-0.00408639813193228,-0.0127314814814815,0.0172927847346452,597
2018-09-30,"Harrison West","OH","Columbus","Franklin","Columbus",3477,1371,0.00292611558156547,0.00292611558156547,-0.0392431674842327,920
2018-09-30,"Fort Davis","DC","Washington-Arlington-Alexandria","District of Columbia","Washington",3478,1937,0.000516528925619835,0.00103359173126615,-0.0231971759959657,505
2018-09-30,"Heritage Eagle Bend","CO","Denver-Aurora-Lakewood","Arapahoe","Aurora",3479,2068,0.000483792936623125,-0.00144857556735876,-0.037243947858473,602
2018-09-30,"Alta Vista","FL","North Port-Sarasota-Bradenton","Sarasota","Sarasota",3480,1265,0.00158353127474268,0.00158353127474268,-0.0719002201027146,163
2018-09-30,"Italian Village","OH","Columbus","Franklin","Columbus",3481,1348,0,-0.000741289844329133,-0.0357653791130186,823
2018-09-30,"Holly Hills","MO","St. Louis","Saint Louis City","Saint Louis",3482,790,0.00126742712294043,0.00126742712294043,-0.00628930817610063,370
2018-09-30,"Central Beach Alliance","FL","Miami-Fort Lauderdale-West Palm Beach","Broward","Fort Lauderdale",3483,1964,0.000509424350483953,-0.00355149670218163,0.0128932439401753,7625
2018-09-30,"Buckhead Forest","GA","Atlanta-Sandy Springs-Roswell","Fulton","Atlanta",3484,1793,-0.000557413600891862,0.00111669458403127,0.0199089874857793,696
2018-09-30,"Pueblo Gardens","AZ","Tucson","Pima","Tucson",3485,913,0.00109649122807018,0.0032967032967033,-0.0529045643153527,104
2018-09-30,"Homewood South","PA","Pittsburgh","Allegheny","Pittsburgh",3486,889,0,-0.00112359550561798,0,409
2018-09-30,"Arroyo Chico","AZ","Tucson","Pima","Tucson",3487,834,0,0.0145985401459854,0.0438047559449312,188
2018-09-30,"Barclay","MD","Baltimore-Columbia-Towson","Baltimore City","Baltimore",3488,1237,0.00243111831442464,0.00732899022801303,-0.00960768614891913,231
2018-09-30,"Upper Lawrenceville","PA","Pittsburgh","Allegheny","Pittsburgh",3489,1038,0,0,-0.00764818355640535,710
2018-09-30,"Ridgewood","WI","Madison","Dane","Madison",3490,1198,0,0,-0.0346494762288477,188
2018-09-30,"Third Ward","NC","Charlotte-Concord-Gastonia","Mecklenburg","Charlotte",3491,1393,-0.0014336917562724,-0.00357653791130186,-0.0312934631432545,747
2018-09-30,"The Palisades","DC","Washington-Arlington-Alexandria","District of Columbia","Washington",3492,1942,-0.000514668039114771,0.000515198351365276,-0.00154241645244216,536
2018-09-30,"Glencoe","WA","Seattle-Tacoma-Bellevue","King","Renton",3493,1860,0,0.00161550888529887,0.0180623973727422,101
2018-09-30,"Gold Coast","MI","Detroit-Warren-Dearborn","Wayne","Detroit",3494,975,0.00205549845837616,-0.024024024024024,0.0394456289978678,553
2018-09-30,"Southwest","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach","West Palm Beach",3495,1387,0,-0.00215827338129496,-0.0447658402203857,206
2018-09-30,"Durant Manor","CA","San Francisco-Oakland-Hayward","Alameda","Oakland",3496,2595,-0.00115473441108545,-0.000770119368502118,0.00855033035367276,239
2018-09-30,"Toler Heights","CA","San Francisco-Oakland-Hayward","Alameda","Oakland",3497,2647,-0.00188536953242836,-0.00413844996237773,-0.0268382352941176,112
2018-09-30,"Westshore","CA","San Francisco-Oakland-Hayward","San Mateo","San Mateo",3498,3240,0,0,0.0128165051578618,244
2018-09-30,"Harbordale","FL","Miami-Fort Lauderdale-West Palm Beach","Broward","Fort Lauderdale",3499,1571,0,-0.00380469245402663,0.00769724182168057,2038
2018-09-30,"Church Hill","VA","Richmond","Richmond City","Richmond",3500,1295,0,0,0.00699844479004666,483
2018-09-30,"Monterey","FL","Jacksonville","Duval","Jacksonville",3501,869,0.00578703703703704,0.00115207373271889,-0.0158550396375991,116
2018-09-30,"North Waterfront","CA","San Francisco-Oakland-Hayward","San Francisco","San Francisco",3502,4209,-0.00260663507109005,-0.00754539023815138,0.00190430849797667,622
2018-09-30,"Highlands","ID","Boise City","Ada","Boise",3503,1163,0.00258620689655172,0.0104257167680278,0.0982058545797923,152
2018-09-30,"East Madison","FL","Tampa-St. Petersburg-Clearwater","Pasco","New Port Richey",3504,850,-0.00117508813160987,-0.00117508813160987,-0.00351699882766706,378
2018-09-30,"Overton Park","TX","Dallas-Fort Worth-Arlington","Tarrant","Fort Worth",3505,1937,-0.00257466529351184,-0.0076844262295082,-0.0523483365949119,127
2018-09-30,"Salmon Brook","CT","Hartford-West Hartford-East Hartford","Hartford","Granby",3506,1505,-0.00265076209410205,-0.0156965336821452,-0.0195439739413681,214
2018-09-30,"Downtown","FL","North Port-Sarasota-Bradenton","Sarasota","Sarasota",3507,2885,-0.00173010380622837,-0.00620048225973131,0.0785046728971963,2065
2018-09-30,"St. Cyrils","AZ","Tucson","Pima","Tucson",3508,948,0,0,-0.0316649642492339,188
2018-09-30,"Historic Uptown","FL","Tampa-St. Petersburg-Clearwater","Pinellas","Saint Petersburg",3509,1199,-0.000833333333333333,0,0,322
2018-09-30,"Mountain Arroyos","TX","El Paso","El Paso","El Paso",3510,963,-0.00207253886010363,-0.0123076923076923,-0.0474777448071217,460
2018-09-30,"Allentown","PA","Pittsburgh","Allegheny","Pittsburgh",3511,959,-0.0072463768115942,-0.0164102564102564,0.00947368421052632,213
2018-09-30,"The Gap","IL","Chicago-Naperville-Elgin","Cook","Chicago",3512,1675,0.000597371565113501,-0.00119260584376863,-0.0740740740740741,485
2018-09-30,"Feldman's","AZ","Tucson","Pima","Tucson",3513,973,0.00102880658436214,0.00516528925619835,-0.026026026026026,129
