"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2018-09-30,"Iroquois","KY","Louisville/Jefferson County","Jefferson","Louisville",3057,889,0,0.00225479143179256,0.0241935483870968,1809
2018-09-30,"Downtown","MO","St. Louis","Saint Louis City","Saint Louis",3058,1240,-0.0008058017727639,-0.00561347233360064,-0.0189873417721519,764
2018-09-30,"The Oaks","CA","Bakersfield","Kern","Bakersfield",3059,1598,0,0,0.00250941028858218,1532
2018-09-30,"Sardis Woods","NC","Charlotte-Concord-Gastonia","Mecklenburg","Charlotte",3060,1449,0,-0.00275292498279422,-0.0169606512890095,2070
2018-09-30,"Bixby Knolls","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Long Beach",3061,3048,0.0032916392363397,0.00395256916996047,-0.0305343511450382,1040
2018-09-30,"Sun City","CA","Sacramento--Roseville--Arden-Arcade","Placer","Roseville",3062,1968,0.00101729399796541,0.00305810397553517,-0.0140280561122244,3099
2018-09-30,"North East Park","FL","Tampa-St. Petersburg-Clearwater","Pinellas","Saint Petersburg",3063,1677,0.00359066427289048,0.00963275135460566,0.0701978302488832,1989
2018-09-30,"Northrup","MN","Minneapolis-St. Paul-Bloomington","Hennepin","Minneapolis",3064,1833,-0.00054525627044711,-0.00054525627044711,0.0326760563380282,1648
2018-09-30,"Meredith","IA","Des Moines-West Des Moines","Polk","Des Moines",3065,1444,0.0013869625520111,0.00277777777777778,0.0212164073550212,944
2018-09-30,"Parkhill","AL","Mobile","Mobile","Mobile",3066,991,0,0,-0.0489443378119002,1940
2018-09-30,"Beatties Ford-Trinity","NC","Charlotte-Concord-Gastonia","Mecklenburg","Charlotte",3067,1190,0,0,0.0303030303030303,1212
2018-09-30,"Smith Mills","MA","Providence-Warwick","Bristol","Dartmouth",3068,1791,0.000558659217877095,0.000558659217877095,0.0907429963459196,1578
2018-09-30,"Winfield","IN","Chicago-Naperville-Elgin","Lake","Crown Point",3069,1776,-0.011686143572621,-0.0231023102310231,-0.0257816785518376,2693
2018-09-30,"Outer Comstock","NY","Syracuse","Onondaga","Syracuse",3070,1194,0,0,0.000838222967309304,719
2018-09-30,"Whitman-Mocine","CA","San Francisco-Oakland-Hayward","Alameda","Hayward",3071,2836,-0.00105671010919338,-0.00140845070422535,0.0392085012825211,1231
2018-09-30,"Park","MI","Detroit-Warren-Dearborn","Wayne","Detroit",3072,790,0,0,-0.00126422250316056,1898
2018-09-30,"Belcaro","CO","Denver-Aurora-Lakewood","Denver","Denver",3073,3583,0.000558503211393465,0.000837988826815642,-0.0450426439232409,2265
2018-09-30,"Cascade View","WA","Seattle-Tacoma-Bellevue","Snohomish","Everett",3074,1896,-0.000527148128624143,-0.00576822233875197,-0.0145530145530146,1370
2018-09-30,"Shandon","SC","Columbia","Richland","Columbia",3075,1677,0.00119402985074627,0,-0.0295138888888889,1632
2018-09-30,"Eckington","DC","Washington-Arlington-Alexandria","District of Columbia","Washington",3076,2787,0.00215749730312837,0.00577408877661494,-0.0379703141180532,1235
2018-09-30,"Clayton","CO","Denver-Aurora-Lakewood","Denver","Denver",3077,1981,-0.000504540867810293,-0.00352112676056338,0.0190329218106996,1243
2018-09-30,"Braddock Road Metro","VA","Washington-Arlington-Alexandria","Alexandria City","Alexandria",3078,2755,0,-0.000362844702467344,-0.0552126200274348,1891
2018-09-30,"Olde Orchard","OH","Columbus","Franklin","Columbus",3079,1494,0.000669792364367046,0.000669792364367046,0.0156356220258328,1794
2018-09-30,"Palo Verde","AZ","Tucson","Pima","Tucson",3080,1097,0,0,-0.0143755615453729,1283
2018-09-30,"La Plaza","CA","Riverside-San Bernardino-Ontario","San Bernardino","San Bernardino",3081,1351,0.000740740740740741,0,0.0408320493066256,961
2018-09-30,"Fulton","VA","Richmond","Richmond City","Richmond",3082,1021,-0.0029296875,-0.00969932104752667,-0.00390243902439024,1647
2018-09-30,"College Hill","KS","Wichita","Sedgwick","Wichita",3083,1181,-0.00337552742616034,-0.00672834314550042,-0.0421735604217356,1767
2018-09-30,"Kelvin Park","IL","Chicago-Naperville-Elgin","Cook","Chicago",3084,1711,0.000584795321637427,0,-0.0239589275527667,403
2018-09-30,"Columbia Street Waterfront District","NY","New York-Newark-Jersey City","Kings","New York",3085,2825,-0.00772743238496663,-0.0173913043478261,-0.023505012098168,775
2018-09-30,"Hot Wells","TX","San Antonio-New Braunfels","Bexar","San Antonio",3086,1086,-0.00183823529411765,-0.000919963201471941,0.0636630754162586,867
2018-09-30,"The Ranches","TX","Dallas-Fort Worth-Arlington","Tarrant","Fort Worth",3087,1548,0,0,-0.025802391441158,1058
2018-09-30,"Lakeshore","FL","Jacksonville","Duval","Jacksonville",3088,961,0,0.00104166666666667,0.0180084745762712,1793
2018-09-30,"Wakefield","AZ","Tucson","Pima","Tucson",3089,922,0.001085776330076,0.00435729847494553,0.0244444444444444,1030
2018-09-30,"San Gorgonio","CA","Riverside-San Bernardino-Ontario","San Bernardino","San Bernardino",3090,1590,0,0,0.00378787878787879,402
2018-09-30,"Junction West","CA","Sacramento--Roseville--Arden-Arcade","Placer","Roseville",3091,2194,0,0,-0.0196604110813226,1526
2018-09-30,"Bella Vista","CA","Los Angeles-Long Beach-Anaheim","Orange","Santa Ana",3092,2612,-0.00267277586865216,-0.0109806891329042,0.0116189000774593,413
2018-09-30,"Society Hill","PA","Philadelphia-Camden-Wilmington","Philadelphia","Philadelphia",3093,2193,0.000912825193975354,0.000912825193975354,-0.0209821428571429,3637
2018-09-30,"Northwest Heights","OR","Portland-Vancouver-Hillsboro","Multnomah","Portland",3094,2982,0.000335457900033546,-0.000670241286863271,-0.1275599765945,2405
2018-09-30,"Vancouver Heights","WA","Portland-Vancouver-Hillsboro","Clark","Vancouver",3095,1612,0.00248756218905473,0.00561447286338116,0.0234920634920635,1413
2018-09-30,"Monte Vista","TX","San Antonio-New Braunfels","Bexar","San Antonio",3096,2845,-0.00175438596491228,-0.000351370344342937,-0.0162517289073306,1007
2018-09-30,"Academy Gardens","PA","Philadelphia-Camden-Wilmington","Philadelphia","Philadelphia",3097,1394,-0.000716845878136201,-0.00214745884037223,-0.02312543798178,1405
2018-09-30,"Far West","OR","Eugene","Lane","Eugene",3098,1223,0,-0.00244698205546493,-0.008110300081103,1470
2018-09-30,"Armatage","MN","Minneapolis-St. Paul-Bloomington","Hennepin","Minneapolis",3099,1844,0,0.001085776330076,0.001085776330076,1884
2018-09-30,"Lake Sarasota","FL","North Port-Sarasota-Bradenton","Sarasota","Sarasota",3100,1599,0,0,-0.00373831775700935,1721
2018-09-30,"Madrona","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Torrance",3101,3148,0.00222858962113976,0.00350653490596111,-0.00126903553299492,1540
2018-09-30,"Woodstone","TX","San Antonio-New Braunfels","Bexar","San Antonio",3102,1248,0,0,-0.0126582278481013,1448
2018-09-30,"Martin Acres","CO","Boulder","Boulder","Boulder",3103,2620,0.00344695518958254,0.0139318885448916,0.07113654946852,1344
2018-09-30,"Garden Isles","FL","Miami-Fort Lauderdale-West Palm Beach","Broward","Pompano Beach",3104,2253,-0.00177226406734603,-0.00265604249667995,0.0185352622061483,2424
2018-09-30,"Victory","MN","Minneapolis-St. Paul-Bloomington","Hennepin","Minneapolis",3105,1405,-0.00142146410803127,-0.000711237553342817,0.00861450107681263,1858
2018-09-30,"Silver City","WI","Milwaukee-Waukesha-West Allis","Milwaukee","Milwaukee",3106,1067,-0.00187090739008419,-0.00280373831775701,0.0389483933787731,533
2018-09-30,"Cole","CO","Denver-Aurora-Lakewood","Denver","Denver",3107,2027,0.000493583415597236,-0.00147783251231527,0.0191050779286073,1286
2018-09-30,"South Seminole Heights","FL","Tampa-St. Petersburg-Clearwater","Hillsborough","Tampa",3108,1366,-0.00219138056975895,-0.00364697301239971,-0.0108616944243302,1536
2018-09-30,"Volker","MO","Kansas City","Jackson","Kansas City",3109,1398,0,0,0.0167272727272727,1121
2018-09-30,"Fairfax","OH","Cleveland-Elyria","Cuyahoga","Cleveland",3110,849,0,-0.00117647058823529,-0.0252583237657865,956
2018-09-30,"Leschi","WA","Seattle-Tacoma-Bellevue","King","Seattle",3111,2849,-0.000350877192982456,-0.000701508242721852,-0.0978467384420519,1976
2018-09-30,"South Louisville","KY","Louisville/Jefferson County","Jefferson","Louisville",3112,840,0,0.00238663484486874,-0.00709219858156028,1193
2018-09-30,"West O' Main","OK","Tulsa","Tulsa","Tulsa",3113,734,0.00136425648021828,0.00547945205479452,-0.006765899864682,2780
2018-09-30,"Miraloma Park","CA","San Francisco-Oakland-Hayward","San Francisco","San Francisco",3114,4318,0.00605778191985089,0.0138530171401737,-0.0181900864029104,1944
2018-09-30,"Treme' Lafitte","LA","New Orleans-Metairie","Orleans","New Orleans",3115,1400,0,0,-0.0430622009569378,522
2018-09-30,"Far Southwest","TX","Dallas-Fort Worth-Arlington","Tarrant","Fort Worth",3116,1348,-0.000741289844329133,-0.000741289844329133,0.0112528132033008,1247
2018-09-30,"Zach White","TX","El Paso","El Paso","El Paso",3117,1639,-0.00425273390036452,-0.00726832222895215,-0.0220763723150358,1442
2018-09-30,"Loch Raven","MD","Baltimore-Columbia-Towson","Baltimore City","Baltimore",3118,1395,-0.000716332378223496,-0.00285918513223731,0.0340993328391401,1421
2018-09-30,"Western 49-63","MO","Kansas City","Jackson","Kansas City",3119,1482,0,0.0027063599458728,-0.0159362549800797,1618
2018-09-30,"Genesee - Jefferson","NY","Rochester","Monroe","Rochester",3120,994,0,0.00100704934541793,0.0343392299687825,1056
2018-09-30,"Lakeshore","CA","San Francisco-Oakland-Hayward","Alameda","Oakland",3121,4102,-0.00291686922702965,-0.012518054886856,-0.041588785046729,1190
2018-09-30,"Rancho San Joaquin","CA","Los Angeles-Long Beach-Anaheim","Orange","Irvine",3122,2883,-0.00138552130239002,-0.00242214532871972,0.00558074642483432,498
2018-09-30,"South Pointe","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade","Miami Beach",3123,3014,-0.00330687830687831,-0.0176010430247718,-0.100566994926887,4638
2018-09-30,"Raynham Center","MA","Providence-Warwick","Bristol","Raynham",3124,1749,-0.00398633257403189,-0.0113058224985868,0.0005720823798627,1253
2018-09-30,"Eastmont Hills","CA","San Francisco-Oakland-Hayward","Alameda","Oakland",3125,2948,0.00101867572156197,0.00203942895989123,0.0405930109424638,1271
2018-09-30,"Ednor Gardens-Lakeside","MD","Baltimore-Columbia-Towson","Baltimore City","Baltimore",3126,1422,-0.000702740688685875,0.00140845070422535,0.00565770862800566,1923
2018-09-30,"El Paso Lower Valley","TX","El Paso","El Paso","El Paso",3127,839,0.00119331742243437,0.00720288115246099,-0.00356294536817102,1021
2018-09-30,"Jacksonville Heights South","FL","Jacksonville","Duval","Jacksonville",3128,1348,0.00148588410104012,0.00372300819061802,0.0290076335877863,1162
2018-09-30,"Woodstone","LA","Baton Rouge","East Baton Rouge","Baton Rouge",3129,1589,-0.00125707102451289,-0.00313676286072773,-0.0479328939484721,1823
2018-09-30,"Melrose Manors","FL","Miami-Fort Lauderdale-West Palm Beach","Broward","Fort Lauderdale",3130,1745,-0.000572737686139748,0,0.0121809744779582,947
2018-09-30,"Berg-Lasher","MI","Detroit-Warren-Dearborn","Wayne","Detroit",3131,840,0,0,0.00238663484486874,1569
2018-09-30,"Riverland","FL","Miami-Fort Lauderdale-West Palm Beach","Broward","Fort Lauderdale",3132,1599,0,0,0.0256574727389352,609
2018-09-30,"Palma Ceia","FL","Tampa-St. Petersburg-Clearwater","Hillsborough","Tampa",3133,2756,0.000362976406533575,-0.000725163161711385,-0.0230414746543779,1640
2018-09-30,"Pawtuckett","NC","Charlotte-Concord-Gastonia","Mecklenburg","Charlotte",3134,1140,-0.000876424189307625,0,0.0224215246636771,1619
2018-09-30,"Glacier Ridge","WI","Madison","Dane","Madison",3135,1847,0,-0.00162162162162162,-0.0117710005350455,582
2018-09-30,"Sylvan Hills","GA","Atlanta-Sandy Springs-Roswell","Fulton","Atlanta",3136,1042,0.000960614793467819,0.00192307692307692,0.0698151950718686,1519
2018-09-30,"Lincoln-Lemington-Belmar","PA","Pittsburgh","Allegheny","Pittsburgh",3137,872,-0.0011454753722795,-0.00683371298405467,-0.0124575311438279,1591
2018-09-30,"Grant Park","OR","Portland-Vancouver-Hillsboro","Multnomah","Portland",3138,2496,0.000801924619085806,0.00160513643659711,-0.115207373271889,1555
2018-09-30,"Fuller Tangletown","MN","Minneapolis-St. Paul-Bloomington","Hennepin","Minneapolis",3139,2323,-0.00214776632302406,-0.00684053014108593,0.000861697544161999,1396
2018-09-30,"Central Lawrenceville","PA","Pittsburgh","Allegheny","Pittsburgh",3140,1246,0,0.000803212851405623,-0.0517503805175038,1629
2018-09-30,"Laddie Place and North Wilson","TX","San Antonio-New Braunfels","Bexar","San Antonio",3141,1194,0,-0.000836820083682008,-0.0339805825242718,859
2018-09-30,"Escalante","AZ","Phoenix-Mesa-Scottsdale","Maricopa","Tempe",3142,1198,-0.000834028356964137,-0.00166666666666667,0.000835421888053467,1130
2018-09-30,"SE Redmond","WA","Seattle-Tacoma-Bellevue","King","Redmond",3143,2822,0.00213068181818182,0.00713775874375446,-0.0618351063829787,538
2018-09-30,"Boston Road","MA","Springfield","Hampden","Springfield",3144,1446,0,0.000692041522491349,0.0233545647558386,1011
2018-09-30,"Heritage Hill","MI","Grand Rapids-Wyoming","Kent","Grand Rapids",3145,1462,-0.00136612021857924,-0.0114942528735632,-0.0822347771500314,1099
2018-09-30,"The Willows","CA","San Francisco-Oakland-Hayward","San Mateo","Menlo Park",3146,5155,-0.00212930700735579,-0.00501833622852731,-0.0462534690101758,1259
2018-09-30,"Hartley","NE","Lincoln","Lancaster","Lincoln",3147,1080,0.00278551532033426,0.00840336134453781,-0.0145985401459854,803
2018-09-30,"Belmont","NE","Lincoln","Lancaster","Lincoln",3148,1170,0,0.000855431993156544,0.00515463917525773,1685
2018-09-30,"Manton","RI","Providence-Warwick","Providence","Providence",3149,1449,0,0.00069060773480663,0.0111653872993719,481
2018-09-30,"Atlantic Boulevard Estates","FL","Jacksonville","Duval","Jacksonville",3150,1147,0.00087260034904014,0.00174672489082969,0.00702370500438982,1028
2018-09-30,"Belknap Lookout","MI","Grand Rapids-Wyoming","Kent","Grand Rapids",3151,1199,0,0,-0.0415667466027178,1750
2018-09-30,"Holden Heights","FL","Orlando-Kissimmee-Sanford","Orange","Orlando",3152,1118,0.0017921146953405,0.00539568345323741,0.0647619047619048,1308
2018-09-30,"Government Hill Alliance","TX","San Antonio-New Braunfels","Bexar","San Antonio",3153,1073,-0.00186046511627907,0.00186741363211951,0.0849342770475228,908
2018-09-30,"Tollgate Overlook","CO","Denver-Aurora-Lakewood","Arapahoe","Aurora",3154,1640,0,0,0.012970969734404,1264
2018-09-30,"Beechfield","MD","Baltimore-Columbia-Towson","Baltimore City","Baltimore",3155,1292,0,-0.000773395204949729,-0.00462249614791988,1291
2018-09-30,"Waretown","NJ","New York-Newark-Jersey City","Ocean","Ocean",3156,1715,-0.00232693426410704,-0.00694846554719166,-0.0194396798170383,820
2018-09-30,"Phoenix Hill","KY","Louisville/Jefferson County","Jefferson","Louisville",3157,1045,0,0.00191754554170662,-0.0534420289855072,404
2018-09-30,"Lakeland","MD","Baltimore-Columbia-Towson","Baltimore City","Baltimore",3158,1140,-0.000876424189307625,-0.00175131348511384,-0.0444258172673931,1344
2018-09-30,"Crystal Lake","FL","Lakeland-Winter Haven","Polk","Lakeland",3159,1140,-0.000876424189307625,0,0.0410958904109589,983
2018-09-30,"Marshall - Shadeland","PA","Pittsburgh","Allegheny","Pittsburgh",3160,861,0,-0.00231749710312862,0.00466744457409568,1858
2018-09-30,"Central Business District - Downtown","MO","Kansas City","Jackson","Kansas City",3161,1006,-0.00099304865938431,-0.00396039603960396,0.00700700700700701,2002
2018-09-30,"Washington Park","WI","Milwaukee-Waukesha-West Allis","Milwaukee","Milwaukee",3162,944,0,0.00318809776833156,0.0328227571115974,451
2018-09-30,"Baden","MO","St. Louis","Saint Louis City","Saint Louis",3163,730,0,0,0.00274725274725275,2169
2018-09-30,"Laurel Heights","CA","San Francisco-Oakland-Hayward","San Francisco","San Francisco",3164,6584,0.00152114390021296,-0.00513750377757631,-0.0627758007117438,577
2018-09-30,"Milkhouse","AL","Mobile","Mobile","Mobile",3165,1148,0,0.00174520069808028,0.00437445319335083,1447
2018-09-30,"Upper Nazareth Township","PA","Allentown-Bethlehem-Easton","Northampton","Nazareth",3166,2096,-0.00285442435775452,-0.00710563713879678,-0.0108541764983483,830
2018-09-30,"Lemmon Valley","NV","Reno","Washoe","Reno",3167,1440,0,0,-0.000693962526023595,1344
2018-09-30,"Marble Cliff Crossing","OH","Columbus","Franklin","Columbus",3168,1398,0.00143266475644699,0,-0.00851063829787234,626
2018-09-30,"Arlington Heights","WI","Milwaukee-Waukesha-West Allis","Milwaukee","Milwaukee",3169,898,0,0.00223214285714286,0.0345622119815668,745
2018-09-30,"Sugaw Creek-Ritch Ave","NC","Charlotte-Concord-Gastonia","Mecklenburg","Charlotte",3170,1054,0.000949667616334283,0.00476644423260248,0.0333333333333333,702
2018-09-30,"Benton Park West","MO","St. Louis","Saint Louis City","Saint Louis",3171,889,0,0.00112612612612613,0.0349243306169965,806
2018-09-30,"South Central Hilltop","OH","Columbus","Franklin","Columbus",3172,799,0,0,0.0681818181818182,1461
2018-09-30,"Reed","OR","Portland-Vancouver-Hillsboro","Multnomah","Portland",3173,2097,-0.00190385530699667,-0.00190385530699667,-0.0818739054290718,851
2018-09-30,"Presidio Heights","CA","San Francisco-Oakland-Hayward","San Francisco","San Francisco",3174,13544,0.000960756780725741,-0.00558002936857562,-0.0982689747003995,899
2018-09-30,"Lakeshore","CA","San Francisco-Oakland-Hayward","San Francisco","San Francisco",3175,4446,-0.00202020202020202,-0.00246802782140453,0.00724966017217943,1362
2018-09-30,"WoodRidge","WA","Seattle-Tacoma-Bellevue","King","Bellevue",3176,2755,0.00181818181818182,0.0032774945375091,-0.0434027777777778,1760
2018-09-30,"North Shoal Creek","TX","Austin-Round Rock","Travis","Austin",3177,1926,0.003125,0.00890518596123625,-0.00413650465356774,1164
2018-09-30,"Wister","PA","Philadelphia-Camden-Wilmington","Philadelphia","Philadelphia",3178,1150,0,0.000870322019147084,-0.0400667779632721,1250
2018-09-30,"Fairgrounds","IN","Indianapolis-Carmel-Anderson","Marion","Indianapolis",3179,1161,-0.00171969045571797,-0.0051413881748072,-0.00938566552901024,4909
2018-09-30,"Wesley Heights","DC","Washington-Arlington-Alexandria","District of Columbia","Washington",3180,2711,0.0022181146025878,0.00073827980804725,-0.0763202725724021,2318
2018-09-30,"Rosemont","ME","Portland-South Portland","Cumberland","Portland",3181,1793,0.000558035714285714,0,-0.112376237623762,1314
2018-09-30,"Woodstock","FL","Jacksonville","Duval","Jacksonville",3182,840,0,0.00238663484486874,0.0552763819095477,1968
2018-09-30,"Sunset Heights","WI","Milwaukee-Waukesha-West Allis","Milwaukee","Milwaukee",3183,1193,0,-0.000837520938023451,0.0187873612297182,752
2018-09-30,"Schenley","OH","Youngstown-Warren-Boardman","Mahoning","Youngstown",3184,642,0,0.0015600624024961,-0.00619195046439629,2092
2018-09-30,"Avondale","CA","Sacramento--Roseville--Arden-Arcade","Sacramento","Sacramento",3185,1492,0.000670690811535882,0.00134228187919463,0.0303867403314917,867
2018-09-30,"Hackensack Riverfront","NJ","New York-Newark-Jersey City","Hudson","Jersey City",3186,2143,-0.000466417910447761,-0.000466417910447761,0.0170859041290935,1368
2018-09-30,"Harwood Lane","NC","Charlotte-Concord-Gastonia","Mecklenburg","Charlotte",3187,1347,0,0,0.00522388059701493,2561
2018-09-30,"Regis","CO","Denver-Aurora-Lakewood","Denver","Denver",3188,2081,0,0,0.0226044226044226,1452
2018-09-30,"Brookhaven-Lansdowne","KY","Lexington-Fayette","Fayette","Lexington",3189,1595,0.00125549278091651,0.00504095778197858,0.0411227154046997,1440
2018-09-30,"Colonial Manor","CA","Sacramento--Roseville--Arden-Arcade","Sacramento","Sacramento",3190,1535,0,0,0.021290751829674,823
2018-09-30,"Virginia Ave","KY","Lexington-Fayette","Fayette","Lexington",3191,1006,-0.00494559841740851,-0.017578125,0.0120724346076459,690
2018-09-30,"Evergreen","WA","Seattle-Tacoma-Bellevue","Snohomish","Everett",3192,1832,-0.00217864923747277,-0.00650759219088937,-0.025531914893617,1472
2018-09-30,"Seaview","WA","Seattle-Tacoma-Bellevue","King","Seattle",3193,2524,-0.00158227848101266,-0.00237154150197628,-0.0737614678899083,1951
2018-09-30,"Greenwood Hills","TX","Dallas-Fort Worth-Arlington","Dallas","Richardson",3194,1705,-0.00117164616285882,-0.00408878504672897,-0.0104468949506674,1514
2018-09-30,"Closeburn-Glenkirk","NC","Charlotte-Concord-Gastonia","Mecklenburg","Charlotte",3195,1540,-0.0012970168612192,-0.00837089504185447,-0.0381011867582761,1098
2018-09-30,"Sable Ridge","CO","Denver-Aurora-Lakewood","Arapahoe","Aurora",3196,1541,0.00129954515919428,0.0045632333767927,-0.0115458627325208,1587
2018-09-30,"Cross Country","MD","Baltimore-Columbia-Towson","Baltimore City","Baltimore",3197,1847,0.000541711809317443,0.0109469074986316,-0.0537909836065574,775
2018-09-30,"Madison Valley","WA","Seattle-Tacoma-Bellevue","King","Seattle",3198,2792,-0.00178762960314623,-0.00675916044112415,-0.103403982016699,1515
2018-09-30,"Fairoaks","FL","Tampa-St. Petersburg-Clearwater","Hillsborough","Tampa",3199,1307,0.000765696784073507,0.00306983883346124,0.0202966432474629,1985
2018-09-30,"California","KY","Louisville/Jefferson County","Jefferson","Louisville",3200,841,0,0.00238379022646007,0.025609756097561,1805
2018-09-30,"Military","NY","Buffalo-Cheektowaga-Niagara Falls","Erie","Buffalo",3201,1096,0.00182815356489945,0.0120036934441367,0.0438095238095238,449
2018-09-30,"Estates at Specturm","AZ","Phoenix-Mesa-Scottsdale","Maricopa","Gilbert",3202,1996,0,0.00100300902708124,0.00604838709677419,421
2018-09-30,"Hancock","TX","Austin-Round Rock","Travis","Austin",3203,2110,-0.00377714825306893,-0.0130963517305893,-0.095585083583369,1112
2018-09-30,"Como","TX","Dallas-Fort Worth-Arlington","Tarrant","Fort Worth",3204,1039,0,0,-0.0316868592730662,1773
2018-09-30,"Summerville","GA","Augusta-Richmond County","Richmond","Augusta",3205,1216,-0.000821692686935086,-0.00327868852459016,-0.0232931726907631,1906
2018-09-30,"Kennydale","WA","Seattle-Tacoma-Bellevue","King","Renton",3206,2397,0,-0.000417014178482068,-0.0279805352798054,2018
2018-09-30,"Mondawin","MD","Baltimore-Columbia-Towson","Baltimore City","Baltimore",3207,1141,-0.00174978127734033,-0.00868809730668984,-0.0363175675675676,1351
2018-09-30,"Downtown","FL","Tampa-St. Petersburg-Clearwater","Pinellas","Saint Petersburg",3208,2414,0.0020755500207555,0.00793319415448852,0.0849438202247191,2349
2018-09-30,"Nevin Community","NC","Charlotte-Concord-Gastonia","Mecklenburg","Charlotte",3209,1193,0.000838926174496644,0.00167926112510495,0.0373913043478261,1707
2018-09-30,"Totem Lake","WA","Seattle-Tacoma-Bellevue","King","Kirkland",3210,1792,0,-0.000557724484104852,-0.00610094287298946,743
2018-09-30,"Mountain View","WA","Portland-Vancouver-Hillsboro","Clark","Vancouver",3211,1635,0,0,0.0263653483992467,683
2018-09-30,"Bird Land","CA","San Diego-Carlsbad","San Diego","San Diego",3212,2588,0.00310077519379845,0.00975419430355053,0.0331337325349301,849
2018-09-30,"Smiley Heights","LA","Baton Rouge","East Baton Rouge","Baton Rouge",3213,975,-0.00102459016393443,-0.0141557128412538,-0.0279162512462612,531
2018-09-30,"West Chatham","IL","Chicago-Naperville-Elgin","Cook","Chicago",3214,1371,-0.00507982583454282,-0.00580130529369108,0.00808823529411765,1000
2018-09-30,"Windsor Road","TX","Austin-Round Rock","Travis","Austin",3215,3719,-0.00375033485132601,-0.0156167284277395,-0.0955739299610895,1620
2018-09-30,"Northbrook","MS","Jackson","Hinds","Jackson",3216,933,-0.00213903743315508,-0.00213903743315508,0.0436241610738255,571
2018-09-30,"Summit at Bulverde Creek","TX","San Antonio-New Braunfels","Bexar","San Antonio",3217,1539,0.000650195058517555,0.00588235294117647,-0.00194552529182879,625
2018-09-30,"Table Mesa South","CO","Boulder","Boulder","Boulder",3218,2638,0,0.00189897455374098,-0.0276446737928492,1657
2018-09-30,"Crieve Hall","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson","Nashville",3219,1880,0,-0.00212314225053079,-0.0581162324649299,1858
2018-09-30,"Northgate","WA","Seattle-Tacoma-Bellevue","King","Seattle",3220,1915,-0.00208441896821261,-0.000521920668058455,0.00789473684210526,484
2018-09-30,"Burkhardt","OH","Dayton","Montgomery","Dayton",3221,669,0.00149700598802395,0.00299850074962519,0.04858934169279,1187
2018-09-30,"Holly Park","WA","Seattle-Tacoma-Bellevue","King","Seattle",3222,2341,0,-0.000426985482493595,-0.00425350914504466,573
2018-09-30,"Carter Riverside","TX","Dallas-Fort Worth-Arlington","Tarrant","Fort Worth",3223,1299,0,0,0.0350597609561753,1123
2018-09-30,"Mckinley Mitchell","OK","Tulsa","Tulsa","Tulsa",3224,742,0,0,-0.00669344042838019,1799
2018-09-30,"Emerald Hills","CA","San Diego-Carlsbad","San Diego","San Diego",3225,2300,0.000434971726837756,0.00217864923747277,0.0240427426536064,1012
2018-09-30,"Julia Keen","AZ","Tucson","Pima","Tucson",3226,897,0,-0.00222469410456062,-0.0323624595469256,1694
2018-09-30,"Brentwood","DC","Washington-Arlington-Alexandria","District of Columbia","Washington",3227,2198,0.00136674259681093,0.00136674259681093,-0.0130220026942075,569
2018-09-30,"Lathrop Homes","IL","Chicago-Naperville-Elgin","Cook","Chicago",3228,2159,-0.00184928340268146,-0.0078125,-0.0625271385149805,1265
2018-09-30,"Port Reading","NJ","New York-Newark-Jersey City","Middlesex","Woodbridge",3229,2096,-0.000476871721506915,-0.00380228136882129,-0.015962441314554,1270
2018-09-30,"Harlem Park","MD","Baltimore-Columbia-Towson","Baltimore City","Baltimore",3230,1181,-0.00169061707523246,-0.0050547598989048,-0.0398373983739837,1703
2018-09-30,"Second Creek","AL","Mobile","Mobile","Mobile",3231,1428,-0.00348918353105373,-0.00626304801670146,0.019271948608137,902
2018-09-30,"Village 7","CA","Sacramento--Roseville--Arden-Arcade","Sacramento","Sacramento",3232,2000,-0.00348779272546089,-0.0147783251231527,-0.0205680705190989,1274
2018-09-30,"Fern Rock","PA","Philadelphia-Camden-Wilmington","Philadelphia","Philadelphia",3233,1189,0.000841750841750842,0.0016849199663016,0.0223559759243336,1190
2018-09-30,"Wallhaven","OH","Akron","Summit","Akron",3234,1039,0,-0.000961538461538462,-0.0450367647058824,1419
2018-09-30,"Wright View","OH","Dayton","Montgomery","Dayton",3235,696,0,0,0,1221
2018-09-30,"Sabin","OR","Portland-Vancouver-Hillsboro","Multnomah","Portland",3236,2191,-0.000456204379562044,-0.00182232346241458,-0.115105008077544,1672
2018-09-30,"Nob Hill","NM","Albuquerque","Bernalillo","Albuquerque",3237,1280,0.00234925606891151,0.00313479623824451,-0.00389105058365759,2094
2018-09-30,"Fells Point","MD","Baltimore-Columbia-Towson","Baltimore City","Baltimore",3238,1539,-0.00194552529182879,-0.0222363405336722,-0.152533039647577,1799
2018-09-30,"Riverside","WA","Seattle-Tacoma-Bellevue","Snohomish","Everett",3239,1651,-0.00181378476420798,-0.00602046959662854,0.0191358024691358,1660
2018-09-30,"North Leg","GA","Augusta-Richmond County","Richmond","Augusta",3240,849,0,0,0.00592417061611374,858
