"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09"
"Glendale","New York","NY","New York-Newark-Jersey City","Queens",60,569000,572000,554500,559000,539000,529000,534499.5,575000,539000,554500,575000,579000,579000,577000,569000,569000,564450,559450,529500,544000,544000,544000,549949,549999.5,560000,569000,569000,569000,569000,569000,569000,559000,549000,549000,549000,549000,554000,577750,577750,625000,629000,594000,624500,624500,625000,639000,634000,662000,667000,659000,681500,649000,668500,674000,669000,665000,673500,699000,699000,699000,719000,759499.5,749000,764499.5,749000,729000,753500,729000,715000,715000,717000,733999.5,784000,779000,789000,799000,799000,834000,844000,854000,849999.5,849499.5,849000,849000,849000,973900,895000,899000,898500,899999,899000,899000,875000,899000,925000,949950,1072000,1069000,993500,999000,999000,998000,998000,996500,995000
"Venice","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1875000,1875000,1674500,1799000,1800000,1929000,1800000,1799500,1800000,1800000,1825000,1813000,1813000,1813000,1995000,1950000,1980000,1980000,2290000,2119500,2220000,2245000,2350000,2447500,2400000,2400000,2300000,2375000,2300000,2300000,2300000,2150000,2195000,2300000,2650000,2612000,2550000,2550000,2325000,2455000,2477500,2496500,2250000,2250000,2210000,2249000,2300000,2545000,2495000,2495000,2495000,2595000
"Westwood","Cincinnati","OH","Cincinnati","Hamilton",62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104700,99500,105900,114500,114800,114800,113700,114900,111200,109900,109900,99900,112400,104900,112500,105150,104900,99200,98500,99200,99950,110000,101700,102450,99950,106450,111750,114900,109900,109500,107000,104900,98250,97000,99700,99999,99949.5,110000,108750,110000,110000,114900,115000
"Middle Village","New York","NY","New York-Newark-Jersey City","Queens",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999000,998900,978800,988800,1050000,1080000,1150000,1150000,1124000,1150000,1150000,1098500,1098000,1175000,1031999.5,995000,998800,993500,1043999.5
"Ocean Hill","New York","NY","New York-Newark-Jersey City","Kings",64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e+05,9e+05,9e+05,974000,988000,978000,9e+05,925000,950000,999000,989000,949000,972500,999000,995000,999499.5
"Jefferson Park","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849000,749000,772000,796500,849000,795000,759450,759900,740000,824000,865000,857500,799000,799497.5,799000,799995,839500,850000,850000,857500,875000,875000,899000,945000,899000,915000,899888,899800
"Marquette Park","Chicago","IL","Chicago-Naperville-Elgin","Cook",66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160950,159900,175000,174140,175000,175000,160000,167500,175000,182450,179900,175000,167700,167700,178900,181950,178900
"Harvard Heights","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878750,925000,912000,845000,829975,870000,879000,1e+06,1e+06,1055000,1012000,975000,1079000,1075000,1085950,1089900,1094450,1112000,1145000
"Northeast","Anchorage","AK","Anchorage","Anchorage",68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449500,379900,395000,419500,380000,387250,415000,416000,419900,414000,408000,399999,414900,399900
"Laurelton","New York","NY","New York-Newark-Jersey City","Queens",69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614500,599000,599000,594000,570000,574500,579999.5,660000,624500,649000,707000,729000,729000,729000,759000,769000,729000,766999.5,699999,699999.5,699999,759000,769000,759000,719000,649000,649000,649000,650000,699000,699499.5,699999,699000,699999,699000,699999,699000,698250,699500,699000,654950,687000,687450
