"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2018-09-30,"East Flatbush","NY","New York-Newark-Jersey City","Kings","New York",35,2201,-0.00136116152450091,-0.00676895306859206,-0.0248116969428445,5302
2018-09-30,"South Side","TX","Corpus Christi","Nueces","Corpus Christi",36,1539,0,0,-0.00129785853341986,28106
2018-09-30,"Alief","TX","Houston-The Woodlands-Sugar Land","Harris","Houston",37,1349,0,0,0.0127627627627628,19126
2018-09-30,"Corona","NY","New York-Newark-Jersey City","Queens","New York",38,2253,-0.00309734513274336,-0.0114085125054849,-0.0655329738697636,1066
2018-09-30,"East Memphis-Colonial-Yorkshire","TN","Memphis","Shelby","Memphis",39,916,0.00218818380743982,0.00328587075575027,0.0077007700770077,36325
2018-09-30,"Sunset Park","NY","New York-Newark-Jersey City","Kings","New York",40,2328,-0.00171526586620926,-0.00724946695095949,-0.0794780545670225,394
2018-09-30,"Bullard","CA","Fresno","Fresno","Fresno",41,1494,0,0,0.0170183798502383,26876
2018-09-30,"Southwest Dallas","TX","Dallas-Fort Worth-Arlington","Dallas","Dallas",42,1392,0.000718907260963336,0,0.0123636363636364,20936
2018-09-30,"Borough Park","NY","New York-Newark-Jersey City","Kings","New York",43,2221,-0.00269420745397396,-0.0111308993766696,-0.127651217596229,918
2018-09-30,"Bensonhurst","NY","New York-Newark-Jersey City","Kings","New York",44,2176,-0.00274977085242896,-0.0100090991810737,-0.116524563540398,2005
2018-09-30,"Central City","TX","Corpus Christi","Nueces","Corpus Christi",45,1117,-0.000894454382826476,0.000896057347670251,0.0419776119402985,25804
2018-09-30,"West San Jose","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara","San Jose",46,3809,-0.00026246719160105,0,-0.0185519196083484,16264
2018-09-30,"Northeast","TX","El Paso","El Paso","El Paso",47,892,-0.00111982082866741,-0.00223713646532438,-0.0121816168327796,24685
2018-09-30,"Elmhurst","NY","New York-Newark-Jersey City","Queens","New York",48,2298,0,-0.00260416666666667,-0.0703883495145631,1761
2018-09-30,"East","TX","Dallas-Fort Worth-Arlington","Tarrant","Arlington",49,1349,0,0.000741839762611276,0.00897531787584144,16248
2018-09-30,"Koreatown","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",50,3516,0.0147186147186147,0.0377804014167651,-0.0260387811634349,795
2018-09-30,"Westlake","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",51,2879,0.00348553502962705,0.0112399016508606,-0.00518313752591569,1066
2018-09-30,"South Scottsdale","AZ","Phoenix-Mesa-Scottsdale","Maricopa","Scottsdale",52,1793,-0.000557413600891862,-0.00167037861915367,-0.0132085855806274,19577
2018-09-30,"Blossom Valley","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara","San Jose",53,3453,0.000289687137891078,0.00115975645114526,0.00553290623179965,13053
2018-09-30,"North Long Beach","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Long Beach",54,2336,0.000856898029134533,0.00473118279569892,0.0156521739130435,11266
2018-09-30,"Sheepshead Bay","NY","New York-Newark-Jersey City","Kings","New York",55,2201,-0.00271862256456729,-0.0143304970891178,-0.082534389328887,4512
2018-09-30,"South Bronx","NY","New York-Newark-Jersey City","Bronx","New York",56,1930,0.00155682407887909,0.00416233090530697,0.0331905781584582,728
2018-09-30,"Soundview","NY","New York-Newark-Jersey City","Bronx","New York",57,1891,0,0.00158898305084746,0.0344638949671772,579
2018-09-30,"Willow Glen","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara","San Jose",58,3699,0.000540979172301866,0.000270416441319632,-0.00697986577181208,15732
2018-09-30,"Southeast","TX","Dallas-Fort Worth-Arlington","Tarrant","Arlington",59,1541,0,0,-0.00516462233699161,25092
2018-09-30,"Northwest","TX","El Paso","El Paso","El Paso",60,1332,0,0.00150375939849624,-0.00597014925373134,22904
2018-09-30,"Canarsie","NY","New York-Newark-Jersey City","Kings","New York",61,2198,0,-0.00136301681054066,-0.0178731009830206,3109
2018-09-30,"White Haven-Coro Lake","TN","Memphis","Shelby","Memphis",62,766,0,0.00130718954248366,0.0213333333333333,25260
2018-09-30,"Van Nuys","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",63,2939,-0.000680040802448147,-0.00101971447994562,0.0287014350717536,9579
2018-09-30,"Downtown","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara","San Jose",64,3320,0.000602772754671489,0.00181050090525045,0.0106544901065449,8335
2018-09-30,"Mid City","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",65,3409,0.00117474302496329,0.00117474302496329,-0.00756914119359534,9397
2018-09-30,"Logan Square","IL","Chicago-Naperville-Elgin","Cook","Chicago",66,1890,0.00158982511923688,0.00212089077412513,-0.0757946210268949,4842
2018-09-30,"Preston Hollow","TX","Dallas-Fort Worth-Arlington","Dallas","Dallas",67,2418,0.00457000415454923,0.00960334029227557,-0.0126582278481013,17237
2018-09-30,"Lower East Side","NY","New York-Newark-Jersey City","New York","New York",68,4085,-0.00171065493646139,-0.0108958837772397,-0.0730655774903562,285
2018-09-30,"Estrella","AZ","Phoenix-Mesa-Scottsdale","Maricopa","Phoenix",69,1195,0,-0.000836120401337793,0.00420168067226891,19424
2018-09-30,"Sun Valley","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",70,2734,0.00146520146520147,0.00699815837937385,0.0455066921606119,13341
2018-09-30,"Northridge","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",71,3296,0.000911023382933495,0.00641221374045802,-0.00211928549803209,14660
2018-09-30,"Flushing","NY","New York-Newark-Jersey City","Queens","New York",72,2471,-0.00040453074433657,-0.00201938610662359,-0.0411331005044626,3134
2018-09-30,"South Ozone Park","NY","New York-Newark-Jersey City","Queens","New York",73,2141,0,-0.00232991612301957,-0.0613765892152565,8587
2018-09-30,"Ahwatukee Foothills","AZ","Phoenix-Mesa-Scottsdale","Maricopa","Phoenix",74,1648,-0.00121212121212121,-0.00181708055723804,-0.00121212121212121,24827
2018-09-30,"Sylmar","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",75,2690,0.00186219739292365,0.00900225056264066,0.0544884359074873,12063
2018-09-30,"Boyle Heights","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",76,2294,-0.000435729847494553,-0.00217485863418878,-0.0137575236457438,3899
2018-09-30,"Sharpstown","TX","Houston-The Woodlands-Sugar Land","Harris","Houston",77,1490,0,0,0.0275862068965517,7666
2018-09-30,"West","TX","Dallas-Fort Worth-Arlington","Tarrant","Arlington",78,1577,0,-0.000633713561470215,-0.00567465321563682,22403
2018-09-30,"North Hollywood","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",79,2906,-0.000687757909215956,-0.00308747855917667,0.038227938549482,6480
2018-09-30,"San Pedro","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",80,2891,0.00138552130239002,0.00872295882763433,0.027363184079602,10846
2018-09-30,"North Valley","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara","San Jose",81,3398,0,0,0.0201140798558991,9980
2018-09-30,"Evergreen","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara","San Jose",82,3598,0,-0.000277854959711031,-0.0190839694656489,19617
2018-09-30,"Woodland Hills","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",83,3666,0,-0.000817661488143908,-0.0350092129507765,17381
2018-09-30,"Eldridge - West Oaks","TX","Houston-The Woodlands-Sugar Land","Harris","Houston",84,1798,-0.000555864369093941,0.000556483027267668,0.0303724928366762,11178
2018-09-30,"Sherman Oaks","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",85,4468,-0.00156424581005587,-0.00267857142857143,0.00472228468630537,12481
2018-09-30,"Pacoima","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",86,2576,0.00233463035019455,0.00703674745895231,0.0501426824296779,8784
2018-09-30,"Murray Hill","NY","New York-Newark-Jersey City","Queens","New York",87,2469,-0.00161746866154468,-0.00643863179074447,-0.0572737686139748,5104
2018-09-30,"Little Village","IL","Chicago-Naperville-Elgin","Cook","Chicago",88,1399,0.000715307582260372,0,-0.000714285714285714,3494
2018-09-30,"North Raleigh","NC","Raleigh","Wake","Raleigh",89,1595,0,0,-0.0208717004297115,25126
2018-09-30,"Southwest","CA","San Diego-Carlsbad","San Diego","Chula Vista",90,2354,0,0.000424989375265618,0.0120378331900258,9483
2018-09-30,"Canyon Country","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Santa Clarita",91,2699,0.000741564701520208,0.00446594715295869,0.0158073014678209,11641
2018-09-30,"Mira Mesa","CA","San Diego-Carlsbad","San Diego","San Diego",92,2604,0.000384172109104879,0.00269541778975741,-0.00153374233128834,13509
2018-09-30,"West Anaheim","CA","Los Angeles-Long Beach-Anaheim","Orange","Anaheim",93,2653,-0.000376789751318764,-0.0015054572826496,-0.00375516334960571,8029
2018-09-30,"Far Rockaway","NY","New York-Newark-Jersey City","Queens","New York",94,2174,-0.00183654729109275,0.00138185168125288,-0.00821167883211679,2582
2018-09-30,"Forest Hills","NY","New York-Newark-Jersey City","Queens","New York",95,2441,-0.000818665575112567,-0.0101378751013788,-0.131007475970096,4771
2018-09-30,"Cordova-Appling","TN","Memphis","Shelby","Memphis",96,1291,0,0,0.0173364854215918,18637
2018-09-30,"Northwest Raleigh","NC","Raleigh","Wake","Raleigh",97,1629,-0.000613496932515337,-0.00122624156958921,-0.00972644376899696,20905
2018-09-30,"Valencia","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Santa Clarita",98,2949,0.00169836956521739,0.00374404356705242,0.0102774922918808,5351
2018-09-30,"Reseda","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",99,2760,0.00217864923747277,0.00509832483612527,0.031390134529148,10557
2018-09-30,"Ridgewood","NY","New York-Newark-Jersey City","Queens","New York",100,2302,0.00130491518051327,0.00174064403829417,-0.0526748971193416,662
2018-09-30,"Central Southwest","TX","Houston-The Woodlands-Sugar Land","Harris","Houston",101,1339,0,0,0.0182509505703422,18026
2018-09-30,"West Rogers Park","IL","Chicago-Naperville-Elgin","Cook","Chicago",102,2002,-0.00298804780876494,-0.0118460019743337,-0.0627340823970037,5173
2018-09-30,"East Village","NY","New York-Newark-Jersey City","New York","New York",103,4219,0.000948991696322657,0,-0.045906829488919,625
2018-09-30,"South Dorchester","MA","Boston-Cambridge-Newton","Suffolk","Boston",104,2689,0.00037202380952381,0.00260999254287845,0.0450835600466382,3915
2018-09-30,"Park Slope","NY","New York-Newark-Jersey City","Kings","New York",105,2853,-0.00209863588667366,-0.00453593859036985,-0.095434369055168,1236
2018-09-30,"Hickory Ridge-South Riverdale","TN","Memphis","Shelby","Memphis",106,975,0.00102669404517454,0.00205549845837616,0.0166840458811262,11971
2018-09-30,"South Belt - Ellington","TX","Houston-The Woodlands-Sugar Land","Harris","Houston",107,1447,0,-0.00069060773480663,0,13557
2018-09-30,"Panorama City","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",108,2620,0.00498657460682777,0.00769230769230769,0.0543259557344064,4785
2018-09-30,"Jackson Heights","NY","New York-Newark-Jersey City","Queens","New York",109,2298,0.00043535045711798,0,-0.0643322475570033,982
2018-09-30,"Greater Fondren Southwest","TX","Houston-The Woodlands-Sugar Land","Harris","Houston",110,1449,-0.000689655172413793,-0.000689655172413793,0.0020746887966805,9623
2018-09-30,"Clear Lake","TX","Houston-The Woodlands-Sugar Land","Harris","Houston",111,1794,0.00111607142857143,0.00223463687150838,0.0257289879931389,15381
2018-09-30,"Northeast Raleigh","NC","Raleigh","Wake","Raleigh",112,1314,0,-0.000760456273764259,0.00689655172413793,21403
2018-09-30,"Cedar Crest","TX","Dallas-Fort Worth-Arlington","Dallas","Dallas",113,1099,0,0,0.0526819923371647,17692
2018-09-30,"Princess Anne","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City","Virginia Beach",114,1910,0,-0.000523286237571952,-0.013939081053175,18346
2018-09-30,"Southeast Colorado Springs","CO","Colorado Springs","El Paso","Colorado Springs",115,1340,0.000746825989544436,0.000746825989544436,0.0260336906584992,13512
2018-09-30,"Midtown","TN","Memphis","Shelby","Memphis",116,713,0.00140449438202247,0.00140449438202247,0.0200286123032904,20598
2018-09-30,"Midwood","NY","New York-Newark-Jersey City","Kings","New York",117,2257,-0.002210433244916,-0.0126859142607174,-0.0832656376929326,4656
2018-09-30,"East Colorado Springs","CO","Colorado Springs","El Paso","Colorado Springs",118,1434,0,0.00349895031490553,0.0272206303724928,18066
2018-09-30,"East Elmhurst","NY","New York-Newark-Jersey City","Queens","New York",119,2249,-0.00133214920071048,-0.00530738611233967,-0.0384779820436084,4069
2018-09-30,"Northeast Colorado Springs","CO","Colorado Springs","El Paso","Colorado Springs",120,1545,0,0.00129617627997408,0.00914435009797518,18339
2018-09-30,"Gravesend","NY","New York-Newark-Jersey City","Kings","New York",121,2174,-0.00320953690967446,-0.0131638674534725,-0.113015095879233,2615
2018-09-30,"Kingwood","TX","Houston-The Woodlands-Sugar Land","Harris","Houston",122,1802,-0.00276701715550636,-0.0088008800880088,-0.00716253443526171,21490
2018-09-30,"Bath Beach","NY","New York-Newark-Jersey City","Kings","New York",123,2194,-0.00136549840691853,-0.00634057971014493,-0.0846891948268669,1053
2018-09-30,"Winnetka Heights","TX","Dallas-Fort Worth-Arlington","Dallas","Dallas",124,1338,0,0.00074794315632012,0.0316114109483423,9259
2018-09-30,"Central Colorado Springs","CO","Colorado Springs","El Paso","Colorado Springs",125,1356,0,0,0.00892857142857143,16077
2018-09-30,"Ozone Park","NY","New York-Newark-Jersey City","Queens","New York",126,2194,0.000455996352029184,0,-0.0502164502164502,3812
2018-09-30,"Northside-Northline","TX","Houston-The Woodlands-Sugar Land","Harris","Houston",127,1240,0,0,-0.0228526398739165,10995
2018-09-30,"Flagami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade","Miami",128,2036,-0.00098135426889107,-0.0029382957884427,-0.0187951807228916,6439
2018-09-30,"Mission","CA","San Francisco-Oakland-Hayward","San Francisco","San Francisco",129,4901,-0.00101916021198532,-0.00183299389002037,0.00739979445015416,1821
2018-09-30,"Richmond Hill","NY","New York-Newark-Jersey City","Queens","New York",130,2178,-0.000458926112895824,-0.00365965233302836,-0.0608020698576973,3043
2018-09-30,"North Hills","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",131,2982,-0.000335232986925914,0.000671140939597315,0.0522230063514467,6994
2018-09-30,"Woodward Park","CA","Fresno","Fresno","Fresno",132,1734,0,0,-0.00687285223367698,16977
2018-09-30,"Brownsville","NY","New York-Newark-Jersey City","Kings","New York",133,2201,0,-0.000907852927825692,-0.0269672855879752,1579
2018-09-30,"Flatlands","NY","New York-Newark-Jersey City","Kings","New York",134,2194,-0.000910746812386157,-0.00181983621474067,-0.0022737608003638,5263
2018-09-30,"Laveen","AZ","Phoenix-Mesa-Scottsdale","Maricopa","Phoenix",135,1294,0,0,0,15624
2018-09-30,"Little Havana","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade","Miami",136,1934,0.00311203319502075,0.00939457202505219,0.0152230971128609,1393
2018-09-30,"Gramercy","NY","New York-Newark-Jersey City","New York","New York",137,3779,0.00052952078369076,0.000264690312334569,-0.029532614278377,1140
2018-09-30,"South Austin","IL","Chicago-Naperville-Elgin","Cook","Chicago",138,1493,0.000670241286863271,0.00134138162307176,-0.0092899800928998,4518
2018-09-30,"The Heights","NJ","New York-Newark-Jersey City","Hudson","Jersey City",139,2139,-0.000467289719626168,-0.0032618825722274,-0.0151933701657459,7266
